sentence_id,psa_id,Domain,source_text,token_count,Source,status
psa_2026_002489_s02,psa_2026_002489,Education,Registration closes on 17 October 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002489_s03,psa_2026_002489,Education,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002490_s01,psa_2026_002490,Education,The KUCCPS reminds candidates to ensure learners report to school with required documents.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002490_s02,psa_2026_002490,Education,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002491_s01,psa_2026_002491,Security,Kenya Meteorological Department urges motorists to report suspicious activity to the nearest police station in Nyeri County.,17,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002491_s02,psa_2026_002491,Security,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002492_s01,psa_2026_002492,Health,Ministry of Health: Members of the public are advised to complete routine immunization for children under five.,17,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002492_s02,psa_2026_002492,Health,Act before 7 June 2026 to avoid penalties.,8,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002492_s03,psa_2026_002492,Health,The public is hereby informed to disregard rumours not issued through official channels.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002493_s01,psa_2026_002493,Security,Kenya Wildlife Service: Farmers in arid areas are advised to evacuate low-lying areas when flood alerts are issued.,18,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002493_s02,psa_2026_002493,Security,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002494_s01,psa_2026_002494,Security,Kenya Meteorological Department requests members of the public to follow official weather advisories before travel in Turkana County.,18,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002494_s02,psa_2026_002494,Security,The public is hereby informed to disregard rumours not issued through official channels.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002495_s01,psa_2026_002495,Security,Kenya Wildlife Service: Residents are advised to follow official weather advisories before travel.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002495_s02,psa_2026_002495,Security,Act before 19 September 2026 to avoid penalties.,8,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002495_s03,psa_2026_002495,Security,Failure to comply may attract penalties under applicable laws.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002496_s01,psa_2026_002496,Agriculture,Ministry of Agriculture warns traders to report pest outbreaks to the nearest agricultural officer.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002496_s02,psa_2026_002496,Agriculture,Registration closes on 7 August 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002496_s03,psa_2026_002496,Agriculture,Failure to comply may attract penalties under applicable laws.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002497_s01,psa_2026_002497,Education,KNEC urges parents and guardians to ensure learners report to school with required documents in Garissa County.,17,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002497_s02,psa_2026_002497,Education,Registration closes on 26 November 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002497_s03,psa_2026_002497,Education,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002498_s01,psa_2026_002498,Agriculture,"KEPHIS requests livestock keepers to store harvested produce in dry, secure facilities in Turkana County.",15,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002498_s02,psa_2026_002498,Agriculture,Act before 20 October 2026 to avoid penalties.,8,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002498_s03,psa_2026_002498,Agriculture,Failure to comply may attract penalties under applicable laws.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002499_s01,psa_2026_002499,Education,Ministry of Education warns candidates to complete HELB loan applications before the deadline.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002499_s02,psa_2026_002499,Education,Failure to comply may attract penalties under applicable laws.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002500_s01,psa_2026_002500,Security,National Police Service urges drivers to evacuate low-lying areas when flood alerts are issued.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002500_s02,psa_2026_002500,Security,Act before 16 January 2026 to avoid penalties.,8,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002500_s03,psa_2026_002500,Security,The public is hereby informed to disregard rumours not issued through official channels.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002501_s01,psa_2026_002501,Agriculture,NDMA reminds traders to report pest outbreaks to the nearest agricultural officer.,12,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002501_s02,psa_2026_002501,Agriculture,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002502_s01,psa_2026_002502,Education,TSC warns students to complete HELB loan applications before the deadline.,11,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002502_s02,psa_2026_002502,Education,Registration closes on 13 March 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002502_s03,psa_2026_002502,Education,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002503_s01,psa_2026_002503,Education,The KUCCPS reminds students to avoid exam malpractice and report any malpractice attempts.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002503_s02,psa_2026_002503,Education,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002504_s01,psa_2026_002504,Security,Ministry of Interior requests drivers to report suspicious activity to the nearest police station in Nyeri County.,17,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002504_s02,psa_2026_002504,Security,Failure to comply may attract penalties under applicable laws.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002505_s01,psa_2026_002505,Governance,The EACC reminds voters to verify their details via the official portal.,12,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002505_s02,psa_2026_002505,Governance,Act before 26 April 2026 to avoid penalties.,8,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002505_s03,psa_2026_002505,Governance,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002506_s01,psa_2026_002506,Education,The KUCCPS reminds students to collect examination cards from designated centres only.,12,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002506_s02,psa_2026_002506,Education,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002507_s01,psa_2026_002507,Agriculture,KEPHIS reminds cooperative members to report pest outbreaks to the nearest agricultural officer in Turkana County.,16,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002507_s02,psa_2026_002507,Agriculture,Act before 24 July 2026 to avoid penalties.,8,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002507_s03,psa_2026_002507,Agriculture,Failure to comply may attract penalties under applicable laws.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002508_s01,psa_2026_002508,Agriculture,County Department of Agriculture: Farmers are advised to vaccinate livestock according to the county schedule.,15,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002508_s02,psa_2026_002508,Agriculture,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002509_s01,psa_2026_002509,Agriculture,Ministry of Agriculture warns livestock keepers to vaccinate livestock according to the county schedule.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002509_s02,psa_2026_002509,Agriculture,Act before 4 June 2026 to avoid penalties.,8,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002509_s03,psa_2026_002509,Agriculture,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002510_s01,psa_2026_002510,Agriculture,KALRO reminds cooperative members to vaccinate livestock according to the county schedule.,12,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002510_s02,psa_2026_002510,Agriculture,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002511_s01,psa_2026_002511,Health,Kenya Red Cross warns pregnant women to complete routine immunization for children under five.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002511_s02,psa_2026_002511,Health,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002512_s01,psa_2026_002512,Agriculture,KEPHIS warns traders to follow grazing advisories during the drought period in Kiambu County.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002512_s02,psa_2026_002512,Agriculture,Registration closes on 15 February 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002512_s03,psa_2026_002512,Agriculture,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002513_s01,psa_2026_002513,Agriculture,NDMA: Livestock keepers are advised to vaccinate livestock according to the county schedule.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002513_s02,psa_2026_002513,Agriculture,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002514_s01,psa_2026_002514,Health,WHO Kenya: Pregnant women are advised to seek medical care immediately if symptoms appear.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_002514_s02,psa_2026_002514,Health,The public is hereby informed to disregard rumours not issued through official channels.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
