pair_id,psa_id,Domain,source_lang,target_lang,source_text,target_text,method,confidence,verified,Source,Metadata
guz_tpl_000558,psa_2026_001744,Security,en,guz,National Police Service warns farmers in arid areas to keep children away from flooded rivers and open drains.,National Police Service nigo ekoragereria abanto bonsi go gokora amachiko a emechoro na gotiga gotanga. Kobwata gotanga 10 January 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001744_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.708773+00:00""}"
guz_tpl_000559,psa_2026_001744,Security,en,guz,The public is hereby informed to disregard rumours not issued through official channels.,ADVISORY. NDMA nigo ekoiria abanto bonsi go gokora amachiko a emechoro na gotiga gotanga. Rituko: 18 September 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001744_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.708773+00:00""}"
guz_tpl_000560,psa_2026_001745,Agriculture,en,guz,County Department of Agriculture: Farmers are advised to avoid fake fertiliser and buy only from licensed agrovets.,County Department of Agriculture nigo ekoragereria abahini go goserera ebirimo bikonyora omuya bw'omwaka oyo. Ororagererio rwa rero rwatangire buna. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001745_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.708773+00:00""}"
guz_tpl_000561,psa_2026_001745,Agriculture,en,guz,Further updates will be shared through official government platforms.,County Department of Agriculture nigo ekoragereria abanto ba chikooperati go goserera ebirimo bikonyora omuya bw'omwaka oyo. Rituko: 11 December 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001745_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.708773+00:00""}"
guz_tpl_000562,psa_2026_001746,Governance,en,guz,EACC warns all citizens to complete registration using their original national ID.,EACC nigo ekoragereria abanto bonsi go korusia ebirengo viao goika portal ya goseka. Rituko: 18 May 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001746_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.708773+00:00""}"
guz_tpl_000563,psa_2026_001746,Governance,en,guz,"For accurate information, visit the official website and follow verified social media channels only.",IEBC nigo ekoiria abanto ba chinsa go korusia ebirengo viao goika portal ya goseka. Kobwata gotanga 13 November 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001746_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.708773+00:00""}"
guz_tpl_000564,psa_2026_001747,Security,en,guz,NTSA warns members of the public to follow official weather advisories before travel.,"NTSA nigo ekoiria abari ba emechoro go gokora amachiko a ombe a goseka mbere ya gotema. Kobwata gotanga 1 September 2026. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_001747_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.708773+00:00""}"
guz_tpl_000565,psa_2026_001747,Security,en,guz,Further updates will be shared through official government platforms.,ADVISORY. Ministry of Interior nigo ekoiria abarori ba emechoro go gokora amachiko a emechoro na gotiga gotanga. Rituko: 4 September 2026. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001747_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.708773+00:00""}"
guz_tpl_000566,psa_2026_001748,Health,en,guz,The Ministry of Health reminds parents and caregivers to seek medical care immediately if symptoms appear.,Ministry of Health nigo ekoiria abarwaria go gosa oborwaria bwango buna oborware bwabwate. Korusia goika chinsa 7. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_001748_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.708773+00:00""}"
guz_tpl_000567,psa_2026_001748,Health,en,guz,Further updates will be shared through official government platforms.,Ministry of Health nigo ekoransia abakungu barete go korwa amaboko buna na sabuluni na amache male. Ororagererio rwa rero rwatangire buna. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001748_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.708773+00:00""}"
guz_tpl_000568,psa_2026_001749,Education,en,guz,The TSC reminds candidates to avoid exam malpractice and report any malpractice attempts.,TSC nigo ekoiria ababeri na abarori go korusia ebirengo bia chisuomi goika portal ya goseka. Rituko: 2 February 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001749_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.708773+00:00""}"
guz_tpl_000569,psa_2026_001749,Education,en,guz,"For accurate information, visit the official website and follow verified social media channels only.",ADVISORY. Ministry of Education nigo ekoiria abakori ba emebero go korusia ebirengo bia chisuomi goika portal ya goseka. Korusia goika chinsa 7. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001749_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.708773+00:00""}"
guz_tpl_000570,psa_2026_001750,Health,en,guz,County Department of Health advises pregnant women to register for SHA cover through official channels only in Nairobi County.,County Department of Health nigo ekoransia abarwaria go kobwata SHA goika chinsa chia goseka buna. Ororagererio rwa rero rwatangire buna. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_001750_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.708773+00:00""}"
guz_tpl_000571,psa_2026_001750,Health,en,guz,"For accurate information, visit the official website and follow verified social media channels only.",County Department of Health nigo ekoragereria ababeri na abaremi go korwa amaboko buna na sabuluni na amache male. Rituko: 18 November 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001750_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.708773+00:00""}"
guz_tpl_000572,psa_2026_001751,Security,en,guz,NDMA advises residents to report suspicious activity to the nearest police station in Turkana County.,"NDMA nigo ekoiria abarori ba emechoro go gokora amachiko a emechoro na gotiga gotanga. Korusia goika chinsa 7. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001751_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.709833+00:00""}"
guz_tpl_000573,psa_2026_001751,Security,en,guz,Failure to comply may attract penalties under applicable laws.,Ministry of Interior nigo ekoiria abari ba emechoro go gokora amachiko a emechoro na gotiga gotanga. Ororagererio rwa rero rwatangire buna. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001751_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.709833+00:00""}"
guz_tpl_000574,psa_2026_001752,Health,en,guz,Kenya Red Cross requests parents and caregivers to register for SHA cover through official channels only.,Kenya Red Cross nigo ekoransia abanto bonsi go kobwata SHA goika chinsa chia goseka buna. Kobwata gotanga 20 June 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_001752_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.709833+00:00""}"
guz_tpl_000575,psa_2026_001752,Health,en,guz,"For accurate information, visit the official website and follow verified social media channels only.",ADVISORY. County Department of Health nigo ekoiria ababeri na abaremi go korwa amaboko buna na sabuluni na amache male. Korusia goika chinsa 7. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001752_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.709833+00:00""}"
guz_tpl_000576,psa_2026_001753,Education,en,guz,Ministry of Education warns school heads to update contact details for scholarship communication.,Ministry of Education nigo ekoransia abakuru ba chisuomi go korusia ebirengo bia chisuomi goika portal ya goseka. Kobwata gotanga 5 June 2026. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001753_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.709833+00:00""}"
guz_tpl_000577,psa_2026_001753,Education,en,guz,Act before 13 December 2026 to avoid penalties.,ALERT. HELB nigo ekoransia abakori ba emebero go korusia ebirengo bia chisuomi goika portal ya goseka goika Machakos County. Korusia goika chinsa 7. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001753_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.709833+00:00""}"
guz_tpl_000578,psa_2026_001753,Education,en,guz,Failure to comply may attract penalties under applicable laws.,ADVISORY. Ministry of Education nigo ekoiria ababeri na abarori go korusia ebirengo bia chisuomi goika portal ya goseka. Korusia goika chinsa 7. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001753_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.709833+00:00""}"
guz_tpl_000579,psa_2026_001754,Education,en,guz,The Ministry of Education reminds school heads to complete HELB loan applications before the deadline.,"Ministry of Education nigo ekoragereria abakuru ba chisuomi go korusia application chia HELB mbere ya rituko. Rituko: 19 October 2026. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_001754_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.709833+00:00""}"
guz_tpl_000580,psa_2026_001754,Education,en,guz,Registration closes on 27 December 2026.,KUCCPS nigo ekoragereria ababeri na abarori go korusia ebirengo bia chisuomi goika portal ya goseka. Kobwata gotanga 13 June 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001754_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.709833+00:00""}"
guz_tpl_000581,psa_2026_001754,Education,en,guz,Further updates will be shared through official government platforms.,KNEC nigo ekoransia abakuru ba chisuomi go korusia ebirengo bia chisuomi goika portal ya goseka. Rituko: 17 June 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001754_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.709833+00:00""}"
guz_tpl_000582,psa_2026_001755,Agriculture,en,guz,Ministry of Agriculture: Livestock keepers are advised to vaccinate livestock according to the county schedule.,Ministry of Agriculture nigo ekoransia abahini go kobwata chinsa chia ching'ombe buna schedule ya county. Ororagererio rwa rero rwatangire buna. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_001755_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.709833+00:00""}"
guz_tpl_000583,psa_2026_001755,Agriculture,en,guz,Registration closes on 17 February 2026.,ALERT. County Department of Agriculture nigo ekoransia abaremi ba ching'ombe go goserera ebirimo bikonyora omuya bw'omwaka oyo goika Nyamira County. Rituko: 8 August 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_001755_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.709833+00:00""}"
